"Longitude" "Latitude" "Longneg" "Depth" "substrate" "substrate_code"
276.65 28.35 -83.35 20.6944444444444 20 3
276.65 28.45 -83.35 19.7847222222222 30 4
276.65 28.55 -83.35 18.6875 30 4
276.65 28.65 -83.35 17.9236111111111 30 4
276.65 28.75 -83.35 17.8819444444444 200 5
276.65 28.85 -83.35 15.3888888888889 30 4
276.65 28.95 -83.35 12.4791666666667 30 4
276.75 24.55 -83.25 65.4513888888889 30 4
276.75 24.65 -83.25 62.0694444444444 20 3
276.75 24.75 -83.25 61.3333333333333 30 4
276.75 24.85 -83.25 61.2916666666667 20 3
276.75 24.95 -83.25 61.4722222222222 20 3
276.75 25.05 -83.25 61.5486111111111 30 4
276.75 25.15 -83.25 61.3819444444444 30 4
276.75 25.25 -83.25 62.0833333333333 20 3
276.75 25.35 -83.25 61.7361111111111 300 6
276.75 25.45 -83.25 60.8958333333333 300 6
276.75 25.55 -83.25 60.1319444444444 200 5
276.75 25.65 -83.25 59.2291666666667 300 6
276.75 25.75 -83.25 58.6041666666667 30 4
276.75 25.85 -83.25 57.5833333333333 20 3
276.75 25.95 -83.25 56.1041666666667 200 5
276.75 26.05 -83.25 55.0972222222222 200 5
276.75 26.15 -83.25 54.0902777777778 20 3
276.75 26.25 -83.25 52.1527777777778 20 3
276.75 26.35 -83.25 50.8888888888889 3000 8
276.75 26.45 -83.25 49.5347222222222 200 5
276.75 26.55 -83.25 46.6666666666667 200 5
276.75 26.65 -83.25 45.2569444444444 20 3
276.75 26.75 -83.25 45.1180555555556 30 4
276.75 26.85 -83.25 44.7013888888889 200 5
276.75 26.95 -83.25 43.6458333333333 200 5
276.75 27.05 -83.25 41.2083333333333 200 5
276.75 27.15 -83.25 38.7430555555556 30 4
276.75 27.25 -83.25 37.5486111111111 30 4
276.75 27.35 -83.25 35.2361111111111 30 4
276.75 27.45 -83.25 32.8819444444444 20 3
276.75 27.55 -83.25 30.5069444444444 300 6
276.75 27.65 -83.25 28.125 20 3
276.75 27.75 -83.25 26.3055555555556 200 5
276.75 27.85 -83.25 24.8472222222222 300 6
276.75 27.95 -83.25 23.6805555555556 20 3
276.75 28.05 -83.25 22.3055555555556 30 4
276.75 28.15 -83.25 20.8680555555556 30 4
276.75 28.25 -83.25 19.9305555555556 300 6
276.75 28.35 -83.25 18.6041666666667 30 4
276.75 28.45 -83.25 17.1944444444444 20 3
276.75 28.55 -83.25 15.9444444444444 30 4
276.75 28.65 -83.25 15.1111111111111 20 3
276.75 28.75 -83.25 13.7708333333333 200 5
276.75 28.85 -83.25 12.1875 30 4
276.85 24.55 -83.15 51.5972222222222 30 4
276.85 24.65 -83.15 54.2569444444444 20 3
276.85 24.75 -83.15 56.1944444444444 20 3
276.85 24.85 -83.15 58.9097222222222 20 3
276.85 24.95 -83.15 58.2569444444444 2 1
276.85 25.05 -83.15 58.4791666666667 2 1
276.85 25.15 -83.15 58.9444444444444 200 5
276.85 25.25 -83.15 59.1319444444444 200 5
276.85 25.35 -83.15 58.7708333333333 300 6
276.85 25.45 -83.15 57.7430555555556 200 5
276.85 25.55 -83.15 57.1736111111111 200 5
276.85 25.65 -83.15 56.6111111111111 300 6
276.85 25.75 -83.15 55.2916666666667 2000 7
276.85 25.85 -83.15 54.0069444444444 2000 7
276.85 25.95 -83.15 52.2986111111111 2000 7
276.85 26.05 -83.15 51.2083333333333 3000 8
276.85 26.15 -83.15 50.3888888888889 3000 8
276.85 26.25 -83.15 48.3680555555556 200 5
276.85 26.35 -83.15 46.4791666666667 30 4
276.85 26.45 -83.15 45.2638888888889 20 3
276.85 26.55 -83.15 43.5694444444444 200 5
276.85 26.65 -83.15 41.5138888888889 20 3
276.85 26.75 -83.15 40.6944444444444 20 3
276.85 26.85 -83.15 40.3263888888889 20 3
276.85 26.95 -83.15 39.7569444444444 200 5
276.85 27.05 -83.15 37.9097222222222 20 3
276.85 27.15 -83.15 35.1388888888889 200 5
276.85 27.25 -83.15 32.7847222222222 30 4
276.85 27.35 -83.15 30.3194444444444 20 3
276.85 27.45 -83.15 28.0902777777778 300 6
276.85 27.55 -83.15 26.25 30 4
276.85 27.65 -83.15 23.3472222222222 300 6
276.85 27.75 -83.15 21.375 300 6
276.85 27.85 -83.15 19.9583333333333 30 4
276.85 27.95 -83.15 19.3680555555556 30 4
276.85 28.05 -83.15 17.7916666666667 20 3
276.85 28.15 -83.15 16.0763888888889 300 6
276.85 28.25 -83.15 15.5902777777778 200 5
276.85 28.35 -83.15 14.8055555555556 300 6
276.85 28.45 -83.15 13.5694444444444 30 4
276.85 28.55 -83.15 12.6527777777778 30 4
276.85 28.65 -83.15 11.4027777777778 30 4
276.85 28.75 -83.15 10.3819444444444 20 3
276.95 24.55 -83.05 30.3819444444444 20 3
276.95 24.65 -83.05 22.6666666666667 20 3
276.95 24.75 -83.05 47.1527777777778 3000 8
276.95 24.85 -83.05 51.375 2000 7
276.95 24.95 -83.05 52.8194444444444 20 3
276.95 25.05 -83.05 53.2569444444444 2 1
276.95 25.15 -83.05 55.3680555555556 20 3
276.95 25.25 -83.05 55.5416666666667 300 6
276.95 25.35 -83.05 54.9097222222222 20 3
276.95 25.45 -83.05 54.7916666666667 200 5
276.95 25.55 -83.05 54.1041666666667 20 3
276.95 25.65 -83.05 53.0208333333333 20 3
276.95 25.75 -83.05 51.7986111111111 3000 8
276.95 25.85 -83.05 49.9791666666667 30 4
276.95 25.95 -83.05 47.9166666666667 3000 8
276.95 26.05 -83.05 46.1597222222222 20 3
276.95 26.15 -83.05 45.7777777777778 200 5
276.95 26.25 -83.05 43.9027777777778 2000 7
276.95 26.35 -83.05 41.6666666666667 2000 7
276.95 26.45 -83.05 40.2708333333333 200 5
276.95 26.55 -83.05 38.9166666666667 20 3
276.95 26.65 -83.05 37.7777777777778 20 3
276.95 26.75 -83.05 36.6597222222222 3000 8
276.95 26.85 -83.05 36.6597222222222 20 3
276.95 26.95 -83.05 36.3263888888889 20 3
276.95 27.05 -83.05 34.1180555555556 200 5
276.95 27.15 -83.05 30.6111111111111 200 5
276.95 27.25 -83.05 27.6875 200 5
276.95 27.35 -83.05 24.8194444444444 30 4
276.95 27.45 -83.05 22.5902777777778 200 5
276.95 27.55 -83.05 19.3680555555556 30 4
276.95 27.65 -83.05 17.125 20 3
276.95 27.75 -83.05 15.7569444444444 30 4
276.95 27.85 -83.05 13.25 30 4
276.95 27.95 -83.05 13.5625 30 4
276.95 28.05 -83.05 13.9861111111111 200 5
276.95 28.15 -83.05 12.0972222222222 200 5
276.95 28.25 -83.05 10.4375 20 3
276.95 28.35 -83.05 11.2013888888889 30 4
276.95 28.45 -83.05 10.2847222222222 20 3
277.05 24.55 -82.95 20.4375 3000 8
277.05 24.65 -82.95 19.1111111111111 3000 8
277.05 24.75 -82.95 38.2361111111111 3000 8
277.05 24.85 -82.95 46.4861111111111 30 4
277.05 24.95 -82.95 47.7083333333333 30 4
277.05 25.05 -82.95 50.2777777777778 2000 7
277.05 25.15 -82.95 50.9722222222222 2000 7
277.05 25.25 -82.95 51.2152777777778 2000 7
277.05 25.35 -82.95 51.4861111111111 3000 8
277.05 25.45 -82.95 50.9513888888889 2000 7
277.05 25.55 -82.95 50.0347222222222 2000 7
277.05 25.65 -82.95 49.2708333333333 20 3
277.05 25.75 -82.95 47.8125 3000 8
277.05 25.85 -82.95 46.2083333333333 20 3
277.05 25.95 -82.95 44.6666666666667 20 3
277.05 26.05 -82.95 42.5 20 3
277.05 26.15 -82.95 40.0972222222222 300 6
277.05 26.25 -82.95 39.0972222222222 20 3
277.05 26.35 -82.95 38.5347222222222 20 3
277.05 26.45 -82.95 37.3333333333333 20 3
277.05 26.55 -82.95 35.5902777777778 20 3
277.05 26.65 -82.95 33.9305555555556 20 3
277.05 26.75 -82.95 33.8611111111111 20 3
277.05 26.85 -82.95 33.1875 30 4
277.05 26.95 -82.95 32.2986111111111 30 4
277.05 27.05 -82.95 29.3680555555556 20 3
277.05 27.15 -82.95 26.0486111111111 200 5
277.05 27.25 -82.95 22.7152777777778 300 6
277.05 27.35 -82.95 19.2638888888889 30 4
277.05 27.45 -82.95 15.6666666666667 300 6
277.05 27.55 -82.95 13.7013888888889 300 6
277.05 27.65 -82.95 11.8541666666667 20 3
277.05 27.75 -82.95 10.2916666666667 30 4
277.15 24.55 -82.85 24.0763888888889 20 3
277.15 24.65 -82.85 11.1875 3000 8
277.15 24.75 -82.85 29.4722222222222 3 2
277.15 24.85 -82.85 40.9027777777778 3 2
277.15 24.95 -82.85 43.9166666666667 30 4
277.15 25.05 -82.85 45.0555555555556 30 4
277.15 25.15 -82.85 45.8680555555556 30 4
277.15 25.25 -82.85 46.5069444444444 20 3
277.15 25.35 -82.85 47.3055555555556 30 4
277.15 25.45 -82.85 46.8194444444444 30 4
277.15 25.55 -82.85 45.9861111111111 200 5
277.15 25.65 -82.85 44.8194444444444 20 3
277.15 25.75 -82.85 43.3611111111111 20 3
277.15 25.85 -82.85 42.2847222222222 20 3
277.15 25.95 -82.85 41.3402777777778 200 5
277.15 26.05 -82.85 39.7361111111111 200 5
277.15 26.15 -82.85 37.9444444444444 20 3
277.15 26.25 -82.85 35.6805555555556 30 4
277.15 26.35 -82.85 32.9583333333333 20 3
277.15 26.45 -82.85 32.7083333333333 20 3
277.15 26.55 -82.85 31.2361111111111 20 3
277.15 26.65 -82.85 31.2152777777778 20 3
277.15 26.75 -82.85 30.4236111111111 30 4
277.15 26.85 -82.85 30.0277777777778 30 4
277.15 26.95 -82.85 28.5069444444444 20 3
277.15 27.05 -82.85 25.9166666666667 30 4
277.15 27.15 -82.85 23 30 4
277.15 27.25 -82.85 17.9097222222222 30 4
277.15 27.35 -82.85 13.3541666666667 30 4
277.15 27.45 -82.85 11.1388888888889 20 3
277.25 24.55 -82.75 23.5972222222222 20 3
277.25 24.65 -82.75 23.0763888888889 30 4
277.25 24.75 -82.75 30.2361111111111 20 3
277.25 24.85 -82.75 36.2083333333333 3 2
277.25 24.95 -82.75 39.9930555555556 30 4
277.25 25.05 -82.75 41.5902777777778 30 4
277.25 25.15 -82.75 41.9166666666667 30 4
277.25 25.25 -82.75 41.9375 20 3
277.25 25.35 -82.75 41.1944444444444 300 6
277.25 25.45 -82.75 40.9930555555556 30 4
277.25 25.55 -82.75 39.9652777777778 200 5
277.25 25.65 -82.75 38.9027777777778 200 5
277.25 25.75 -82.75 38.1111111111111 200 5
277.25 25.85 -82.75 37.6319444444444 200 5
277.25 25.95 -82.75 36.5347222222222 200 5
277.25 26.05 -82.75 34.9861111111111 200 5
277.25 26.15 -82.75 33.6944444444444 3000 8
277.25 26.25 -82.75 32.2708333333333 3000 8
277.25 26.35 -82.75 29.6388888888889 20 3
277.25 26.45 -82.75 28.4791666666667 20 3
277.25 26.55 -82.75 27.2569444444444 20 3
277.25 26.65 -82.75 27.0138888888889 30 4
277.25 26.75 -82.75 26.2083333333333 30 4
277.25 26.85 -82.75 25.3263888888889 200 5
277.25 26.95 -82.75 23.875 30 4
277.25 27.05 -82.75 21.5486111111111 20 3
277.25 27.15 -82.75 18.5416666666667 20 3
277.25 27.25 -82.75 13.6180555555556 300 6
277.25 27.35 -82.75 11.0347222222222 200 5
277.35 24.55 -82.65 19.0625 20 3
277.35 24.65 -82.65 25.6319444444444 30 4
277.35 24.75 -82.65 30.3611111111111 2 1
277.35 24.85 -82.65 33.2083333333333 3 2
277.35 24.95 -82.65 36.1041666666667 30 4
277.35 25.05 -82.65 38.4652777777778 30 4
277.35 25.15 -82.65 39.2847222222222 20 3
277.35 25.25 -82.65 38.4652777777778 200 5
277.35 25.35 -82.65 37.6458333333333 300 6
277.35 25.45 -82.65 35.2777777777778 20 3
277.35 25.55 -82.65 34.6041666666667 300 6
277.35 25.65 -82.65 34.0347222222222 300 6
277.35 25.75 -82.65 34.9791666666667 2000 7
277.35 25.85 -82.65 35.4166666666667 30 4
277.35 25.95 -82.65 33.9444444444444 20 3
277.35 26.05 -82.65 30.7777777777778 20 3
277.35 26.15 -82.65 28.7083333333333 20 3
277.35 26.25 -82.65 27.6180555555556 30 4
277.35 26.35 -82.65 27.5625 20 3
277.35 26.45 -82.65 25.5763888888889 20 3
277.35 26.55 -82.65 23.9097222222222 200 5
277.35 26.65 -82.65 23.4305555555556 30 4
277.35 26.75 -82.65 22.7638888888889 30 4
277.35 26.85 -82.65 21.4166666666667 20 3
277.35 26.95 -82.65 19.4444444444444 30 4
277.35 27.05 -82.65 16.625 300 6
277.35 27.15 -82.65 13.1736111111111 200 5
277.35 27.25 -82.65 10.3472222222222 30 4
277.45 24.55 -82.55 15.0972222222222 30 4
277.45 24.65 -82.55 21.8194444444444 30 4
277.45 24.75 -82.55 28.0347222222222 30 4
277.45 24.85 -82.55 31.0277777777778 3 2
277.45 24.95 -82.55 32.8819444444444 2 1
277.45 25.05 -82.55 35.6458333333333 30 4
277.45 25.15 -82.55 36.6736111111111 20 3
277.45 25.25 -82.55 35.3611111111111 20 3
277.45 25.35 -82.55 33.7361111111111 20 3
277.45 25.45 -82.55 32.9027777777778 20 3
277.45 25.55 -82.55 32.9513888888889 300 6
277.45 25.65 -82.55 32.6388888888889 200 5
277.45 25.75 -82.55 34.0069444444444 3000 8
277.45 25.85 -82.55 32.4513888888889 20 3
277.45 25.95 -82.55 30.7083333333333 200 5
277.45 26.05 -82.55 27.6111111111111 20 3
277.45 26.15 -82.55 23.7916666666667 3000 8
277.45 26.25 -82.55 23.5833333333333 3000 8
277.45 26.35 -82.55 23.6875 20 3
277.45 26.45 -82.55 23.0833333333333 20 3
277.45 26.55 -82.55 20.9444444444444 20 3
277.45 26.65 -82.55 20.0625 30 4
277.45 26.75 -82.55 18.7847222222222 30 4
277.45 26.85 -82.55 17.5347222222222 30 4
277.45 26.95 -82.55 14.6458333333333 300 6
277.45 27.05 -82.55 11.7083333333333 200 5
277.55 24.55 -82.45 10.2083333333333 30 4
277.55 24.65 -82.45 14.4861111111111 30 4
277.55 24.75 -82.45 25.2777777777778 30 4
277.55 24.85 -82.45 28.1736111111111 30 4
277.55 24.95 -82.45 30.0069444444444 30 4
277.55 25.05 -82.45 32 30 4
277.55 25.15 -82.45 33.3402777777778 30 4
277.55 25.25 -82.45 31.9236111111111 30 4
277.55 25.35 -82.45 29.9444444444444 30 4
277.55 25.45 -82.45 30.5486111111111 30 4
277.55 25.55 -82.45 30.8125 30 4
277.55 25.65 -82.45 29.5208333333333 30 4
277.55 25.75 -82.45 29.2430555555556 30 4
277.55 25.85 -82.45 28.3611111111111 30 4
277.55 25.95 -82.45 26.9861111111111 30 4
277.55 26.05 -82.45 24.8263888888889 30 4
277.55 26.15 -82.45 21.7291666666667 30 4
277.55 26.25 -82.45 19.2291666666667 30 4
277.55 26.35 -82.45 18.1736111111111 30 4
277.55 26.45 -82.45 19.0138888888889 30 4
277.55 26.55 -82.45 17.9583333333333 20 3
277.55 26.65 -82.45 16.6388888888889 30 4
277.55 26.75 -82.45 15.2083333333333 20 3
277.55 26.85 -82.45 12.7013888888889 30 4
277.65 24.65 -82.35 10.5416666666667 30 4
277.65 24.75 -82.35 23.2708333333333 20 3
277.65 24.85 -82.35 26.2152777777778 2 1
277.65 24.95 -82.35 26.7986111111111 30 4
277.65 25.05 -82.35 28.6041666666667 30 4
277.65 25.15 -82.35 30.1458333333333 30 4
277.65 25.25 -82.35 28.8333333333333 30 4
277.65 25.35 -82.35 26.8194444444444 30 4
277.65 25.45 -82.35 29.0972222222222 30 4
277.65 25.55 -82.35 28.8472222222222 30 4
277.65 25.65 -82.35 26.5486111111111 30 4
277.65 25.75 -82.35 26.2013888888889 30 4
277.65 25.85 -82.35 25.4236111111111 30 4
277.65 25.95 -82.35 23.9166666666667 30 4
277.65 26.05 -82.35 22.2430555555556 30 4
277.65 26.15 -82.35 20.2986111111111 2000 7
277.65 26.25 -82.35 16.4722222222222 2000 7
277.65 26.35 -82.35 13.9722222222222 30 4
277.65 26.45 -82.35 13.3263888888889 200 5
277.65 26.55 -82.35 13.4097222222222 20 3
277.65 26.65 -82.35 11.8402777777778 30 4
277.65 26.75 -82.35 11.1041666666667 200 5
277.75 24.65 -82.25 10.6875 30 4
277.75 24.75 -82.25 21.6458333333333 3 2
277.75 24.85 -82.25 24.5069444444444 3 2
277.75 24.95 -82.25 25.3541666666667 20 3
277.75 25.05 -82.25 25.5486111111111 30 4
277.75 25.15 -82.25 26.4166666666667 30 4
277.75 25.25 -82.25 26.2083333333333 3000 8
277.75 25.35 -82.25 25.4166666666667 3000 8
277.75 25.45 -82.25 25.9166666666667 30 4
277.75 25.55 -82.25 25.8333333333333 30 4
277.75 25.65 -82.25 23.8194444444444 30 4
277.75 25.75 -82.25 23.0277777777778 3000 8
277.75 25.85 -82.25 22.1805555555556 2000 7
277.75 25.95 -82.25 20.8194444444444 30 4
277.75 26.05 -82.25 18.9305555555556 30 4
277.75 26.15 -82.25 18.5694444444444 30 4
277.75 26.25 -82.25 14.4722222222222 30 4
277.75 26.35 -82.25 11.8402777777778 20 3
277.85 24.75 -82.15 20.5416666666667 3 2
277.85 24.85 -82.15 22.6875 3 2
277.85 24.95 -82.15 22.7083333333333 20 3
277.85 25.05 -82.15 22.5833333333333 30 4
277.85 25.15 -82.15 23.0625 30 4
277.85 25.25 -82.15 22.9861111111111 30 4
277.85 25.35 -82.15 22.7152777777778 2000 7
277.85 25.45 -82.15 22.5763888888889 30 4
277.85 25.55 -82.15 22.8333333333333 30 4
277.85 25.65 -82.15 21.3472222222222 2000 7
277.85 25.75 -82.15 20.0277777777778 2000 7
277.85 25.85 -82.15 19.3958333333333 300 6
277.85 25.95 -82.15 18.1597222222222 2000 7
277.85 26.05 -82.15 16.2638888888889 30 4
277.85 26.15 -82.15 16.5138888888889 30 4
277.85 26.25 -82.15 13.4652777777778 30 4
277.95 24.75 -82.05 18.3611111111111 3 2
277.95 24.85 -82.05 20.4513888888889 3 2
277.95 24.95 -82.05 21.3125 30 4
277.95 25.05 -82.05 20.7361111111111 30 4
277.95 25.15 -82.05 20.0833333333333 30 4
277.95 25.25 -82.05 19.2708333333333 30 4
277.95 25.35 -82.05 19.7222222222222 30 4
277.95 25.45 -82.05 19.375 2000 7
277.95 25.55 -82.05 19.75 3000 8
277.95 25.65 -82.05 18.5555555555556 2000 7
277.95 25.75 -82.05 18.1111111111111 30 4
277.95 25.85 -82.05 16.5625 30 4
277.95 25.95 -82.05 15.0416666666667 30 4
277.95 26.05 -82.05 13.0277777777778 30 4
277.95 26.15 -82.05 12.4861111111111 30 4
277.95 26.25 -82.05 12.4236111111111 20 3
278.05 24.75 -81.95 15.8333333333333 3 2
278.05 24.85 -81.95 18.1180555555556 3 2
278.05 24.95 -81.95 19.2777777777778 30 4
278.05 25.05 -81.95 19.1458333333333 30 4
278.05 25.15 -81.95 18.25 30 4
278.05 25.25 -81.95 16.5208333333333 30 4
278.05 25.35 -81.95 16.4444444444444 30 4
278.05 25.45 -81.95 16.2361111111111 2000 7
278.05 25.55 -81.95 16.5972222222222 3000 8
278.05 25.65 -81.95 15.5277777777778 3000 8
278.05 25.75 -81.95 14.7083333333333 30 4
278.05 25.85 -81.95 13.6736111111111 200 5
278.05 25.95 -81.95 12.2847222222222 300 6
278.05 26.05 -81.95 10.4861111111111 300 6
278.15 24.75 -81.85 13.5069444444444 30 4
278.15 24.85 -81.85 15.8888888888889 20 3
278.15 24.95 -81.85 16.8472222222222 30 4
278.15 25.05 -81.85 16.6458333333333 30 4
278.15 25.15 -81.85 16.4444444444444 2000 7
278.15 25.25 -81.85 14.7152777777778 2000 7
278.15 25.35 -81.85 14.1041666666667 30 4
278.15 25.45 -81.85 12.8472222222222 2000 7
278.15 25.55 -81.85 12.6944444444444 30 4
278.15 25.65 -81.85 12.25 30 4
278.15 25.75 -81.85 11.6736111111111 3000 8
278.15 25.85 -81.85 10.7291666666667 200 5
278.25 24.75 -81.75 10.4791666666667 30 4
278.25 24.85 -81.75 14.1805555555556 3 2
278.25 24.95 -81.75 14.8402777777778 30 4
278.25 25.05 -81.75 14.6111111111111 30 4
278.25 25.15 -81.75 13.8263888888889 30 4
278.25 25.25 -81.75 13.2986111111111 2000 7
278.25 25.35 -81.75 12.1388888888889 2000 7
278.25 25.45 -81.75 10.9027777777778 2000 7
278.35 24.85 -81.65 11.9236111111111 30 4
278.35 24.95 -81.65 12.4305555555556 30 4
278.35 25.05 -81.65 11.7569444444444 30 4
278.35 25.15 -81.65 11.8055555555556 30 4
278.35 25.25 -81.65 11.8819444444444 2000 7
278.35 25.35 -81.65 10.5763888888889 2000 7
278.45 24.95 -81.55 10.1111111111111 2000 7
